id,product_name,shop_name,location,price,discount,amount_sold,rating,no_of_rating,link_product,category,ecommerce_name
613483b08c685a89e2a4885c,"SEPATU VANS SEKOLAH KASUAL HITAM OLDSKOOL /PUTIH PRIA LAKI COWOK VENS OLAHRAGA LARI RUNNING KEREN",rapayurapopo_82,"Jakarta Barat",65000,50,32000,5,16000,/SEPATU-VANS-SEKOLAH-KASUAL-HITAM-OLDSKOOL-PUTIH-PRIA-LAKI-COWOK-VENS-OLAHRAGA-LARI-RUNNING-KEREN-i.140582312.4136420587?position=10,"Old Skool",shopee
613483b08c685a89e2a4885d,"BIG SALE 9.9 sepatu pria VANS AUTHENTIC LX OG CLASSIC BLACK WHITE/ sepatu pria terbaru/sepatu kasual",maher_store,"Kabupaten Bogor",45000,10,3000,4,31,/BIG-SALE-9.9-sepatu-pria-VANS-AUTHENTIC-LX-OG-CLASSIC-BLACK-WHITE-sepatu-pria-terbaru-sepatu-kasual-i.315816074.8450415867?position=11,Authentic,shopee
613483b08c685a89e2a4885e,"sepatu Vans old skool Fetino sepatu kasual pria wanita // Autentik Fans / Vens Fatino",rapayurapopo_82,"Jakarta Barat",69000,37,31000,5,17000,/sepatu-Vans-old-skool-Fetino-sepatu-kasual-pria-wanita-Autentik-Fans-Vens-Fatino-i.140582312.3453393526?position=12,"Old Skool",shopee
613483b08c685a89e2a48863,"SNEAKERS TERMURAH DAN TERKEREN DI TAHUN 2021 SEPATU VANS NEW",fikrie_shop01,"Kabupaten Bogor",54450,45,24000,4,155,/SNEAKERS-TERMURAH-DAN-TERKEREN-DI-TAHUN-2021-SEPATU-VANS-NEW-i.428381132.8248685806?position=54,,shopee
613483b08c685a89e2a48864,"(BONUS SANDAL VANS) SEPATU VANS OLDSKOOL BLACK WHITE - SNEAKERS VANS OLD SKOOL PREMIUM MURAH - osbw1",kello_id,Surabaya,155000,56,7000,5,878,/(BONUS-SANDAL-VANS)-SEPATU-VANS-OLDSKOOL-BLACK-WHITE-SNEAKERS-VANS-OLD-SKOOL-PREMIUM-MURAH-osbw1-i.154702106.5258529245?ads_keyword=sepatu%20vans&adsid=23456499&campaignid=13857757&position=55,"Old Skool",shopee
613483b08c685a89e2a48865,"(BISA COD - FREE GANTUNGAN KUNCI) Sepatu Vans Authentic Black White - Sneakers Vans Authentic aubw",sneakersuper.co,Surabaya,145000,59,75000,5,26000,/(BISA-COD-FREE-GANTUNGAN-KUNCI)-Sepatu-Vans-Authentic-Black-White-Sneakers-Vans-Authentic-aubw-i.146772054.5560137521?ads_keyword=sepatu%20vans&adsid=23761327&campaignid=14057949&position=56,Authentic,shopee
613483b08c685a89e2a48866,"100% Import Vans Oldskool Ivory Black White",sandrisofficial,Cimahi,190000,46,24000,5,14000,/100-Import-Vans-Oldskool-Ivory-Black-White-i.133928344.2883864057?ads_keyword=sepatu%20vans&adsid=10496070&campaignid=6961299&position=57,"Old Skool",shopee
613483b08c685a89e2a48868,"(BONUS TOTE BAG / KAOS KAKI / PAPER BAG) SEPATU VANS OLDSKOOL CLASSIC BLACK WHITE - osbw",kello_id,Surabaya,136000,0,6000,5,464,/(BONUS-TOTE-BAG-KAOS-KAKI-PAPER-BAG)-SEPATU-VANS-OLDSKOOL-CLASSIC-BLACK-WHITE-osbw-i.154702106.9221505184?ads_keyword=sepatu%20vans&adsid=46703063&campaignid=28394469&position=60,"Old Skool",shopee
613483b08c685a89e2a48869,"Vans Old Skool original Sepatu Vans Original Sneakers Old School Premium",bhinekashop,"Kabupaten Bandung",115000,58,201,5,92,/Vans-Old-Skool-original-Sepatu-Vans-Original-Sneakers-Old-School-Premium-i.386203128.11217802558?ads_keyword=sepatu%20vans&adsid=55248905&campaignid=33582912&position=61,"Old Skool",shopee
613483b08c685a89e2a4886a,"Sepatu Sneakers Unisex PRIA WANITA TERLARIS SEPATU VANS OLD SKOOL BLACK WHITE CLASIC 001",kujanggrosirbandung,Bandung,161500,5,9,5,4,/Sepatu-Sneakers-Unisex-PRIA-WANITA-TERLARIS-SEPATU-VANS-OLD-SKOOL-BLACK-WHITE-CLASIC-001-i.429837088.11408390513?ads_keyword=wkdaelpmissisiht&adsid=54403819&campaignid=33128734&position=62,"Old Skool",shopee
613483b08c685a89e2a4886c,"Sepatu Oldskool Og Sneakers Pria Wanita Premium Import",rimbashop,"Kabupaten Tangerang",135000,46,15000,5,322,/Sepatu-Oldskool-Og-Sneakers-Pria-Wanita-Premium-Import-i.115671792.9814639493?ads_keyword=vans&adsid=37503159&campaignid=22628315&position=64,"Old Skool",shopee
613483b08c685a89e2a4886d,"VANS OLDSKOOL BLACKWHITE / VANS TERMURAH / VANS KEKINIAN / VANS TERBARU / SEPATU COUPLE",aleta_shopping,Surabaya,49800,17,176,5,100,/VANS-OLDSKOOL-BLACKWHITE-VANS-TERMURAH-VANS-KEKINIAN-VANS-TERBARU-SEPATU-COUPLE-i.6212608.6346851104?position=65,"Old Skool",shopee
613483b08c685a89e2a4886f,"Sepatu Vans Old Skool full black / sepatu sekolah / sepatu casual / sepatu skate / vans hitam polos",xiazevs,"Kabupaten Tangerang",51100,27,26000,5,14000,/Sepatu-Vans-Old-Skool-full-black-sepatu-sekolah-sepatu-casual-sepatu-skate-vans-hitam-polos-i.27952847.2123911025?position=67,"Old Skool",shopee
613483b08c685a89e2a48871,"TERMURAH!! SEPATU VANS SLIP ON CHECKERBOARD OG SNEAKRES TERMURAH SLIPON CATUR BW OLD SKOOL TERLARIS",diva.grosir,Tangerang,52000,65,75,5,31,/TERMURAH!!-SEPATU-VANS-SLIP-ON-CHECKERBOARD-OG-SNEAKRES-TERMURAH-SLIPON-CATUR-BW-OLD-SKOOL-TERLARIS-i.269536516.4390743972?position=69,Checkerboard,shopee
613483b08c685a89e2a48873,"NEW ARRIVAL!! SEPATU V4NS SLIP ON ASHLEY WILMS NEWS PAPER WHITE MOTIF KORAN",rizkyconverse,"Kabupaten Tangerang",134400,52,515,5,272,/NEW-ARRIVAL!!-SEPATU-V4NS-SLIP-ON-ASHLEY-WILMS-NEWS-PAPER-WHITE-MOTIF-KORAN-i.76454443.9428336196?position=71,Slip-on,shopee
613483b08c685a89e2a48874,"Sepatu Pria Kasual Vans Era Authentic Putih Size 36-43 Sepatu Kerja / Sepatu Sneakers Sepatu Wanita",suksesstore15,"Kabupaten Tangerang",60000,40,265,4,87,/Sepatu-Pria-Kasual-Vans-Era-Authentic-Putih-Size-36-43-Sepatu-Kerja-Sepatu-Sneakers-Sepatu-Wanita-i.269290992.3883296916?position=73,Era,shopee
613483b08c685a89e2a48875,"SEPATU VANS ZAPATO GREEN ARMY KUALITAS ORIGINAL PREMIUM BNIB WAFFLE DT",peronikafootwear,Bandung,175000,30,11,5,8,/SEPATU-VANS-ZAPATO-GREEN-ARMY-KUALITAS-ORIGINAL-PREMIUM-BNIB-WAFFLE-DT-i.103266705.8822905559?position=74,,shopee
613483b08c685a89e2a48877,"Sepatu Sneakers Pria Vans Authentic Era Hitam Putih Oldskool Sneakers Wanita",rizki_collectionn,"Kabupaten Bandung",132300,46,103,5,61,/Sepatu-Sneakers-Pria-Vans-Authentic-Era-Hitam-Putih-Oldskool-Sneakers-Wanita-i.333977623.7479142660?ads_keyword=sepatu%20vans%20authentic&adsid=36929119&campaignid=22287087&position=121,Era,shopee
613483b08c685a89e2a48878,"Sepatu Sneakers Pria Vans Old Skool Black White TANPA BOX",sepatu_slop,"Kabupaten Bandung",44000,56,23000,4,12000,/Sepatu-Sneakers-Pria-Vans-Old-Skool-Black-White-TANPA-BOX-i.15482688.1945979180?ads_keyword=sepatu%20vans&adsid=22485575&campaignid=13233187&position=122,"Old Skool",shopee
613483b08c685a89e2a4887b,"Sepatu Vans Venera Fullblack Sneakers Pria Wanita Sekolah Kerja Kuliah Warna Hitam Polos Traning",zahrashoes1,"Kabupaten Tangerang",54000,55,112,5,56,/Sepatu-Vans-Venera-Fullblack-Sneakers-Pria-Wanita-Sekolah-Kerja-Kuliah-Warna-Hitam-Polos-Traning-i.45200498.2617627581?position=125,Era,shopee
613483b08c685a89e2a4887c,"Sepatu Vans Kris Goto Cewek X Japan Lacey 72 Sepatu Vans Slip On Tali Zapato Sneakers Wanita Premium",legit_storejkt,"Kabupaten Tangerang",141000,53,26,5,15,/Sepatu-Vans-Kris-Goto-Cewek-X-Japan-Lacey-72-Sepatu-Vans-Slip-On-Tali-Zapato-Sneakers-Wanita-Premium-i.57178299.8875719312?position=126,Slip-on,shopee
613483b08c685a89e2a4887d,"SEPATU VANS OLDSCHOOL CLASIC / SEPATU SEKOLAH / SEPATU PRIA DAN SEPATU WANITA SIZE 36-44",safarinugraha,"Kabupaten Bandung",75000,0,128,5,83,/SEPATU-VANS-OLDSCHOOL-CLASIC-SEPATU-SEKOLAH-SEPATU-PRIA-DAN-SEPATU-WANITA-SIZE-36-44-i.146155972.5373596815?position=128,,shopee
613483b08c685a89e2a4887e,"MS Shoes - Sepatu Slip On Pria Vans Old Skhool Motif 3D Casual Selop Santai Cowo Kuliah Campuss",makmur.sepatu,"Kabupaten Bandung",75000,32,16000,4,407,/MS-Shoes-Sepatu-Slip-On-Pria-Vans-Old-Skhool-Motif-3D-Casual-Selop-Santai-Cowo-Kuliah-Campuss-i.295526831.7957709390?position=129,Slip-on,shopee
613483b08c685a89e2a4887f,"SEPATU VANS  OLDSKOOL PATTA OFFWHITE PREMIUM PRIA KEREN AUTHENTIC ICC DT SEPATU SNEAKERS",sepatubrandedbandung,Bandung,79920,20,19000,5,461,/SEPATU-VANS-OLDSKOOL-PATTA-OFFWHITE-PREMIUM-PRIA-KEREN-AUTHENTIC-ICC-DT-SEPATU-SNEAKERS-i.15717822.5628016484?position=130,Authentic,shopee
613483b08c685a89e2a48880,"SEPATU VANS OLD SKOOL BLACKWHITE GRADE ORI",footgear28,"Kabupaten Tangerang",125000,54,89000,5,18,/SEPATU-VANS-OLD-SKOOL-BLACKWHITE-GRADE-ORI-i.233760892.6795154807?position=131,"Old Skool",shopee
613483b08c685a89e2a48881,"COD Sepatu Vans Oldskool Bw N All White Sket Sekolah Olahraga Santai Sport Sneakers Murah 36-43",paradise57,Bandung,69000,8,452,5,235,/COD-Sepatu-Vans-Oldskool-Bw-N-All-White-Sket-Sekolah-Olahraga-Santai-Sport-Sneakers-Murah-36-43-i.198349579.6033399468?position=132,"Old Skool",shopee
613483b08c685a89e2a48884,"(BISA COD) 100% PREMIUM OLDSCHOOL BLACK WHITE",bdgshoes,Bandung,158000,1,64000,5,4000,/(BISA-COD)-100-PREMIUM-OLDSCHOOL-BLACK-WHITE-i.37180187.1914088885?ads_keyword=vans&adsid=8201431&campaignid=5917816&position=182,,shopee
613483b08c685a89e2a48885,"Sepatu Vans Oldskool Black White Size 36-44 Premium Quality Made In China",siddiksneakersjakarta,"Jakarta Selatan",129900,57,10000,5,63000,/Sepatu-Vans-Oldskool-Black-White-Size-36-44-Premium-Quality-Made-In-China-i.20467359.1431441191?ads_keyword=sepatu%20vans&adsid=1384611&campaignid=1384611&position=183,"Old Skool",shopee
613483b08c685a89e2a48887,"SEPATU018 VANS AUTHENTIC FULL BLACK HITAM COKLAT OLDSKOOL  PREMIUM BNIB ICC IFC DT",jaketwijaya,"Kabupaten Tangerang",50000,75,14000,4,669,/SEPATU018-VANS-AUTHENTIC-FULL-BLACK-HITAM-COKLAT-OLDSKOOL-PREMIUM-BNIB-ICC-IFC-DT-i.76536147.4220687502?ads_keyword=vans%20oldskool&adsid=54512581&campaignid=17047476&position=185,Authentic,shopee
613483b08c685a89e2a48888,"Sepatu Casual Cewek Korea Sepatu Canvas Wanita Sepatu Cewek VANS Fashion Trend 2021",chensheva,"Kabupaten Gresik",159000,50,93,5,42,/Sepatu-Casual-Cewek-Korea-Sepatu-Canvas-Wanita-Sepatu-Cewek-VANS-Fashion-Trend-2021-i.47458128.8507043648?position=186,,shopee
613483b08c685a89e2a4888a,"VANS SLIP ON MICHAEL FEBRUARY PREMIUM BNIB UNISEX // SEPATU SANTAI CASUAL PRIA WANITA",shoes.store_jkt,"Jakarta Selatan",125000,8,13000,5,87,/VANS-SLIP-ON-MICHAEL-FEBRUARY-PREMIUM-BNIB-UNISEX-SEPATU-SANTAI-CASUAL-PRIA-WANITA-i.408487886.9132527598?position=188,Slip-on,shopee
613483b08c685a89e2a4888b,"Sepatu Sneakers / Sepatu Vans Oldskool Cream & White BNIB",expert.mart,Tangerang,110000,51,37000,5,33,/Sepatu-Sneakers-Sepatu-Vans-Oldskool-Cream-White-BNIB-i.379643306.8718078282?position=190,"Old Skool",shopee
613483b08c685a89e2a4888c,"Vans Sk8 Hi Classics Bw 100 % Original Made In China DT BNIB ORIGINAL MONEYBACK",sneakerslegend,"Kabupaten Bandung Barat",500000,17,842,5,607,/Vans-Sk8-Hi-Classics-Bw-100-Original-Made-In-China-DT-BNIB-ORIGINAL-MONEYBACK-i.61641951.1600544440?position=191,SK8-Hi,shopee
613483b08c685a89e2a4888d,"Sepatu Vans Authentic MONO MAROON GUM Size 39-43 Grade Original Made In China With Box",siddiksneakersjakarta,"Jakarta Selatan",129900,57,295,5,188,/Sepatu-Vans-Authentic-MONO-MAROON-GUM-Size-39-43-Grade-Original-Made-In-China-With-Box-i.20467359.2306837398?position=192,Authentic,shopee
613483b08c685a89e2a4888e,"(BISA COD) Sepatu Vans OldSkool Premium - Vans Full black - Sepatu Vans  - Sepatu Casual",ridwan101092,"Kabupaten Bekasi",139000,39,535,5,320,/(BISA-COD)-Sepatu-Vans-OldSkool-Premium-Vans-Full-black-Sepatu-Vans-Sepatu-Casual-i.107251241.5220610450?position=193,"Old Skool",shopee
613483b08c685a89e2a4888f,"Sepatu Vans Slip On X Moma Made in China",boots_colection,Tangerang,145000,42,6000,5,12,/Sepatu-Vans-Slip-On-X-Moma-Made-in-China-i.462216525.3591777784?position=194,Slip-on,shopee
613483b08c685a89e2a48891,"SNEAKYPAIR Elthea Sepatu Wanita Kanvas Canvas Shoes FBC  SNP1176 - R44&R9",sneakypairofficial,Bandung,199000,39,453,5,293,/SNEAKYPAIR-Elthea-Sepatu-Wanita-Kanvas-Canvas-Shoes-FBC-SNP1176-R44-R9-i.143972192.8970167259?ads_keyword=sepatu%20converse&adsid=53317119&campaignid=32517011&position=241,,shopee
613483b08c685a89e2a48892,"sepatu Vans old skool Fetino sepatu kasual pria wanita // Autentik Fans / Vens Fatino / sepatu cowok",winiofficial,"Kabupaten Mojokerto",43900,0,905,4,177,/sepatu-Vans-old-skool-Fetino-sepatu-kasual-pria-wanita-Autentik-Fans-Vens-Fatino-sepatu-cowok-i.414567924.3490282311?ads_keyword=sepatu&adsid=49364362&campaignid=30102986&position=242,"Old Skool",shopee
613483b08c685a89e2a48893,"COD Sepatu Vans Oldskool Bw N All White Sket Sekolah Olahraga Santai Sport Sneakers - vans patta",barcelona85,Bandung,92500,26,341,4,174,/COD-Sepatu-Vans-Oldskool-Bw-N-All-White-Sket-Sekolah-Olahraga-Santai-Sport-Sneakers-vans-patta-i.38330666.5339695385?ads_keyword=sepatu%20vans%20old&adsid=11973605&campaignid=7619753&position=243,"Old Skool",shopee
613483b08c685a89e2a48894,"SEPATU PRIA/WANITA VANS OLD SKOOL BLACK WHITE OG 100% PREMIUM BNIB IMPORT MADE IN CHINA COD",gio_shoes.id,"Kabupaten Bandung",208000,20,11000,5,6,/SEPATU-PRIA-WANITA-VANS-OLD-SKOOL-BLACK-WHITE-OG-100-PREMIUM-BNIB-IMPORT-MADE-IN-CHINA-COD-i.380019536.3478631795?position=245,"Old Skool",shopee
613483b08c685a89e2a48896,"Vans Old Skool Retro Block Pepsi Cola Original BNIB Pria",vanstuff,"Jakarta Selatan",120,0,450,0,0,/Vans-Old-Skool-Retro-Block-Pepsi-Cola-Original-BNIB-Pria-i.492508077.8687357397?position=247,"Old Skool",shopee
613483b08c685a89e2a48898,"Vans Era Tiger Patchwork Original Bnib Global Market Cowo Cewe",vanstuff,"Jakarta Selatan",120,0,550,5,1,/Vans-Era-Tiger-Patchwork-Original-Bnib-Global-Market-Cowo-Cewe-i.492508077.9087346581?position=249,Era,shopee
613483b08c685a89e2a4889a,"SEPATU WANITA VANS OFF THE WALL VELCRO",sumani_store,"Jakarta Selatan",120000,0,490,5,1,/SEPATU-WANITA-VANS-OFF-THE-WALL-VELCRO-i.508195253.11125159511?position=251,,shopee
613483b08c685a89e2a4889c,"Vans Slip On Checkerboard PRO Black White Couple Pria dan Wanita Original BNIB",vanstuff,"Jakarta Selatan",120,0,500,5,1,/Vans-Slip-On-Checkerboard-PRO-Black-White-Couple-Pria-dan-Wanita-Original-BNIB-i.492508077.8587357512?position=253,Checkerboard,shopee
613483b08c685a89e2a4889d,"Vans Spicoli 4 Shades Clear Black",seven.goods,"Kabupaten Gunung Kidul",199999,27,160,5,88,/Vans-Spicoli-4-Shades-Clear-Black-i.187770386.6020779988?position=254,,shopee
613483b08c685a89e2a4889e,"Vans Original SK8 Low Black White Garansi Ori Barcode Tembus",vanspediaa,Bekasi,375000,38,263,5,87,/Vans-Original-SK8-Low-Black-White-Garansi-Ori-Barcode-Tembus-i.28310653.3291470893?ads_keyword=vans&adsid=57815879&campaignid=34996209&position=300,,shopee
613483b08c685a89e2a488a1,"Sepatu Vans Authentic Hitam Gum Premium Quality Waffle DT",kios.kita,"Jakarta Barat",127500,15,21000,5,12000,/Sepatu-Vans-Authentic-Hitam-Gum-Premium-Quality-Waffle-DT-i.6325227.198693535?ads_keyword=sepatu%20vans&adsid=576262&campaignid=576262&position=303,Authentic,shopee
613483b08c685a89e2a488a2,"Sepatu Sneakers Casual pria wanita pendek & boots 36-43",sepatu_santai,Surabaya,67200,4,82000,5,41000,/Sepatu-Sneakers-Casual-pria-wanita-pendek-boots-36-43-i.293821398.5446361978?ads_keyword=sepatu&adsid=15882975&campaignid=9467294&position=304,,shopee
613483b08c685a89e2a488a3,"vans the simpsons sepatu slip on berdineshoe",berdineshoe,Surabaya,158000,21,400,5,1,/vans-the-simpsons-sepatu-slip-on-berdineshoe-i.19827982.11830208499?position=305,Slip-on,shopee
613483b08c685a89e2a488a6,"SEPATU VANS SLIP ON OG CHECKERBOARD OFF WHITE BLACK BNIB",rindi.storee,"Jakarta Selatan",30000,0,704,5,2,/SEPATU-VANS-SLIP-ON-OG-CHECKERBOARD-OFF-WHITE-BLACK-BNIB-i.469777190.9771290871?position=308,Checkerboard,shopee
613483b08c685a89e2a488a7,"SEPATU VANS AUTHENTIC SNEAKEARS HITAM PUTIH TULANG PREMIUM BNIB ICC IFC DT",albilastar33,Bandung,85000,53,63,5,40,/SEPATU-VANS-AUTHENTIC-SNEAKEARS-HITAM-PUTIH-TULANG-PREMIUM-BNIB-ICC-IFC-DT-i.32242690.1964752756?position=309,Authentic,shopee
613483b08c685a89e2a488a8,"(FREE GIFT !!!) VANS SLIP ON CLASSIC CHECKERBOARD BLACK WHITE WAFFLE DT GRADE ORI BNIB",adam.novrizal,Bekasi,120000,0,2000,5,5,/(FREE-GIFT-!!!)-VANS-SLIP-ON-CLASSIC-CHECKERBOARD-BLACK-WHITE-WAFFLE-DT-GRADE-ORI-BNIB-i.113874130.10610088597?position=310,Checkerboard,shopee
613483b08c685a89e2a488a9,"sepatu wanita vans oldscol putih polos sepatu sneakers unisek pria wanita",dayana_sport,"Kabupaten Tangerang",70000,30,1000,5,3,/sepatu-wanita-vans-oldscol-putih-polos-sepatu-sneakers-unisek-pria-wanita-i.383672776.3780992288?position=311,,shopee
613483b08c685a89e2a488aa,"Vans Style 36 Decon Sf Black White Original BNIBWT Global Market",vanstuff,"Jakarta Selatan",120,0,450,0,0,/Vans-Style-36-Decon-Sf-Black-White-Original-BNIBWT-Global-Market-i.492508077.8787346798?position=312,,shopee
613483b08c685a89e2a488ac,"Vans Oldskool Classic Black White VANS OS BW BNIB DT ORIGINAL 100% Vans X MoMa Comfcush Old Skool",sneakers.super_colection,"Kabupaten Tangerang",57950,39,0,0,0,/Vans-Oldskool-Classic-Black-White-VANS-OS-BW-BNIB-DT-ORIGINAL-100-Vans-X-MoMa-Comfcush-Old-Skool-i.280171296.6540371566?position=314,"Old Skool",shopee
613483b08c685a89e2a488ad,"VANS OLDSKOOL CLASIC BLACK/WHITE 100% ORIGINAL (VN000D3HY28)TERMURAH!",401sneaker,"Tangerang Selatan",575000,0,631,5,4,/VANS-OLDSKOOL-CLASIC-BLACK-WHITE-100-ORIGINAL-(VN000D3HY28)TERMURAH!-i.140241494.10127722657?position=360,"Old Skool",shopee
613483b08c685a89e2a488ae,"Promo Sepatu vans018 motif Lumer sekolah sepatu hitam putih autentic sepatu kets terbaru (COD)",jaketwijaya,"Kabupaten Tangerang",60000,70,625,4,337,/Promo-Sepatu-vans018-motif-Lumer-sekolah-sepatu-hitam-putih-autentic-sepatu-kets-terbaru-(COD)-i.76536147.7417826517?position=361,,shopee
613483b08c685a89e2a488af,"VANS STYLE 36 DECON SF MARSHMALLOW ORIGINAL | Sepatu Vans Putih | Vans White Original",clawstore.sneak,"Jakarta Selatan",550000,0,159,5,54,/VANS-STYLE-36-DECON-SF-MARSHMALLOW-ORIGINAL-Sepatu-Vans-Putih-Vans-White-Original-i.232020050.6942326487?position=362,,shopee
613483b08c685a89e2a488b0,"SEPATU VANS OLD SCOOLL",lodaya290183,"Kabupaten Bandung",52500,42,386,5,208,/SEPATU-VANS-OLD-SCOOLL-i.4095539.4820956367?position=363,,shopee
613483b08c685a89e2a488b1,"Vans Spicoli 4 Shades Black",seven.goods,"Kabupaten Gunung Kidul",175000,30,37,5,22,/Vans-Spicoli-4-Shades-Black-i.187770386.4720899677?position=364,,shopee
613483b08c685a89e2a488b2,"COD PROMO SEPATU VANS OLDSKOOL MARON SEPATU PRIA WANITA SEPATU SEKOLAH SEPATU KERJA SEPATU CASUAL",yostar.shoes,"Kabupaten Mojokerto",79800,16,68,5,38,/COD-PROMO-SEPATU-VANS-OLDSKOOL-MARON-SEPATU-PRIA-WANITA-SEPATU-SEKOLAH-SEPATU-KERJA-SEPATU-CASUAL-i.328342490.7077950276?position=365,"Old Skool",shopee
613483b08c685a89e2a488b3,"Sepatu Vans Old Skool Hitam Putih Sepatu Sneakers Pria Wanita Sepatu Sekolah Kualitas Premium",amdstore99,"Jakarta Selatan",74900,12,10000,5,96,/Sepatu-Vans-Old-Skool-Hitam-Putih-Sepatu-Sneakers-Pria-Wanita-Sepatu-Sekolah-Kualitas-Premium-i.230838228.3192631170?position=366,"Old Skool",shopee
613483b08c685a89e2a488b5,"TALI SEPATUVANS  WIDE SHOELACES 120 CM 150 CM  TALI SEPATU PRIA SEPATU WANITA",sneakerpremium,"Kabupaten Tangerang",8850,41,65,5,23,/TALI-SEPATUVANS-WIDE-SHOELACES-120-CM-150-CM-TALI-SEPATU-PRIA-SEPATU-WANITA-i.362825814.7971945827?position=368,,shopee
613483b08c685a89e2a488b6,"SEPATU VANS/sepatusnakres/sepatusantai/sepatujalan-jalan/sepatukeren/sepatubagus/running",sanosports,"Kabupaten Mojokerto",67500,0,752,5,453,/SEPATU-VANS-sepatusnakres-sepatusantai-sepatujalan-jalan-sepatukeren-sepatubagus-running-i.164481612.2529661354?position=369,,shopee
613483b08c685a89e2a488b7,"SEPATU VANS ORIGINAL | VANS STYLE 36 DECON SF V66 MARSHMALLOW | VANS ORIGINAL | VANS OLDSKOOL",clawstore.sneak,"Jakarta Selatan",699000,27,139,5,33,/SEPATU-VANS-ORIGINAL-VANS-STYLE-36-DECON-SF-V66-MARSHMALLOW-VANS-ORIGINAL-VANS-OLDSKOOL-i.232020050.6838730009?position=370,"Old Skool",shopee
613483b08c685a89e2a488b8,"100% Import Vans Slip on Checkerboard Classic Sepatu Kasual Pria Wanita Sneakers Casual",empostore,Tangerang,175000,50,19000,5,45,/100-Import-Vans-Slip-on-Checkerboard-Classic-Sepatu-Kasual-Pria-Wanita-Sneakers-Casual-i.19080414.3363813050?position=371,Checkerboard,shopee
613483b08c685a89e2a488b9,"Vans Autentik Grey Solblack made in china",annisaoctavia07,"Kabupaten Tangerang",135000,0,60,5,34,/Vans-Autentik-Grey-Solblack-made-in-china-i.94496692.1897192284?position=372,,shopee
613483b08c685a89e2a488ba,"Siap Kirim Sepatu VaNs Oldskool Bw N All White Sket Sekolah Olahraga Santai Sport Murah Vens",rapayurapopo_82,"Jakarta Barat",84500,44,49,5,25,/Siap-Kirim-Sepatu-VaNs-Oldskool-Bw-N-All-White-Sket-Sekolah-Olahraga-Santai-Sport-Murah-Vens-i.140582312.7360339641?position=373,"Old Skool",shopee
613483b08c685a89e2a488bc,"VANS AUTENTIC FULL WHITE | WAFFLE DT VANS OLD SKOOL VANS AUTHENTIC SEPATU KASUAL PRIA SNEAKERSWANITA",pusat.sepatu.murah.tangerang,"Kabupaten Tangerang",52000,57,34,4,19,/VANS-AUTENTIC-FULL-WHITE-WAFFLE-DT-VANS-OLD-SKOOL-VANS-AUTHENTIC-SEPATU-KASUAL-PRIA-SNEAKERSWANITA-i.290027028.4952315945?position=420,Authentic,shopee
613483b08c685a89e2a488be,"Sepatu Vans Old Skull / Cheker Board / Fetino (ifc) Best Quality Spatu vens Era Fetino Motif fatino",rapayurapopo_82,"Jakarta Barat",69000,43,106,5,64,/Sepatu-Vans-Old-Skull-Cheker-Board-Fetino-(ifc)-Best-Quality-Spatu-vens-Era-Fetino-Motif-fatino-i.140582312.8410298510?position=422,Era,shopee
613483b08c685a89e2a488c0,"(BISA COD) VANS OLDSKOOL REIGNING CHAMP GREY GREY PREMIUM DT BNIB / VANS OLDSKOOL PREMIUM BNIB",etg_shop,"Jakarta Barat",310000,38,52,5,33,/(BISA-COD)-VANS-OLDSKOOL-REIGNING-CHAMP-GREY-GREY-PREMIUM-DT-BNIB-VANS-OLDSKOOL-PREMIUM-BNIB-i.214204017.4964361922?position=424,"Old Skool",shopee
613483b08c685a89e2a488c2,"SEPATU VENS OLDSKOOL OFF WHITE MAROON BLACKSK 8 VANS CLASSICS NATURAL BERKUALITAS",greenlakestore,Tangerang,70000,41,96,5,54,/SEPATU-VENS-OLDSKOOL-OFF-WHITE-MAROON-BLACKSK-8-VANS-CLASSICS-NATURAL-BERKUALITAS-i.123101900.9010252923?position=426,"Old Skool",shopee
613483b08c685a89e2a488c3,"Flash Sale Vans Old Skool Black White Original | Vans Comfycush | Vans Oldskool Original 100%",clawstore.sneak,"Jakarta Selatan",750000,22,93,5,19,/Flash-Sale-Vans-Old-Skool-Black-White-Original-Vans-Comfycush-Vans-Oldskool-Original-100--i.232020050.3947013565?position=427,"Old Skool",shopee
613483b08c685a89e2a488c5,"Vans Slip On Comfycush Checkerboard 100% Original BNIB",14sneakersbdg,Bandung,625000,0,73,5,23,/Vans-Slip-On-Comfycush-Checkerboard-100-Original-BNIB-i.92969818.3617142934?position=430,Checkerboard,shopee
613483b08c685a89e2a488c6,"SEPATU VANS PRIA AUTHENTIC SNEAKERS OLDSKOOL MARIO RASTA MOTIF CASUAL SEPATU TERMURAH V01",warbud_collection,"Kabupaten Bandung",79999,38,236,5,19,/SEPATU-VANS-PRIA-AUTHENTIC-SNEAKERS-OLDSKOOL-MARIO-RASTA-MOTIF-CASUAL-SEPATU-TERMURAH-V01-i.55903108.2447896063?position=431,Authentic,shopee
613483b08c685a89e2a488c7,"SEPATU REVENGE X STROM BLACK WHITE ORIGINAL PK",mutia_liharti,"Kabupaten Tangerang",75000,25,1000,5,2,/SEPATU-REVENGE-X-STROM-BLACK-WHITE-ORIGINAL-PK-i.399594933.2927324097?position=432,,shopee
